age,monthly_usage,account_duration,payment_history,customer_support_calls,product_tier
69.0,53.98344534519902,78.0,1.0,6.0,2.0
69.0,51.45718814719366,88.0,0.0,2.0,1.0
67.0,66.1067658593359,48.0,1.0,7.0,1.0
58.0,56.369750036879616,33.0,0.0,1.0,1.0
31.0,40.36986583625989,69.0,0.0,2.0,2.0
62.0,57.3178981947647,72.0,1.0,9.0,1.0
43.0,35.65577228785419,2.0,0.0,1.0,3.0
63.0,56.058440866760385,54.0,1.0,1.0,3.0
68.0,49.54108573379042,103.0,0.0,5.0,3.0
66.0,52.24922176377127,102.0,2.0,2.0,2.0
44.0,49.39935279072623,42.0,2.0,2.0,1.0
57.0,40.866552666539604,35.0,1.0,8.0,1.0
21.0,39.008099164826056,102.0,2.0,0.0,2.0
26.0,66.20909958766595,119.0,2.0,8.0,3.0
44.0,78.23269352958337,61.0,0.0,1.0,2.0
60.0,54.06201360253876,115.0,2.0,1.0,3.0
56.0,50.47667733639868,60.0,1.0,4.0,2.0
32.0,31.581085303425947,98.0,1.0,5.0,2.0
42.0,23.610412029239132,115.0,0.0,7.0,1.0
35.0,25.88206739710807,94.0,2.0,0.0,3.0
69.0,57.95967605922055,49.0,0.0,4.0,1.0
47.0,23.368607890480035,23.0,2.0,9.0,2.0
54.0,59.875574189526105,68.0,2.0,7.0,3.0
33.0,33.540256392971756,35.0,2.0,1.0,1.0
29.0,52.39418436939796,14.0,0.0,9.0,2.0
34.0,43.88513490189784,22.0,0.0,8.0,3.0
42.0,34.090397806984896,30.0,2.0,9.0,1.0
32.0,29.233130692962252,3.0,1.0,3.0,2.0
42.0,24.152619557117777,75.0,2.0,6.0,2.0
38.0,33.76928602395157,10.0,1.0,0.0,2.0
36.0,83.35896086285211,67.0,2.0,1.0,1.0
41.0,69.56084868225597,41.0,2.0,0.0,1.0
24.0,52.72795761465515,48.0,1.0,7.0,1.0
29.0,44.50399513187149,50.0,1.0,0.0,2.0
66.0,41.20060153254294,69.0,0.0,8.0,2.0
56.0,51.645930783899864,58.0,1.0,6.0,1.0
28.0,41.4377448314021,15.0,2.0,4.0,3.0
50.0,41.33669052287769,48.0,0.0,0.0,1.0
66.0,57.300381392981166,114.0,2.0,3.0,3.0
42.0,34.85899342949702,6.0,0.0,2.0,2.0
56.0,12.792804351339647,4.0,2.0,6.0,2.0
51.0,41.2258410503867,23.0,1.0,0.0,3.0
28.0,71.77958799096484,45.0,2.0,9.0,1.0
33.0,25.57560501217289,65.0,2.0,3.0,2.0
49.0,31.42427293376666,56.0,0.0,4.0,3.0
32.0,40.4516670162965,98.0,1.0,2.0,2.0
57.0,26.031711378367028,63.0,1.0,4.0,1.0
32.0,72.5534360373625,15.0,2.0,3.0,1.0
24.0,51.467237949002914,4.0,2.0,4.0,3.0
54.0,23.322330298951492,91.0,0.0,8.0,3.0
57.0,48.079869981823514,77.0,0.0,7.0,1.0
19.0,49.41195056907355,119.0,1.0,7.0,3.0
23.0,46.3804205354091,110.0,1.0,1.0,1.0
53.0,47.51704129492393,111.0,0.0,2.0,2.0
56.0,48.061117249086415,104.0,0.0,3.0,3.0
55.0,54.6474530653405,32.0,2.0,9.0,2.0
45.0,55.601039751711006,9.0,2.0,0.0,1.0
39.0,27.54489339907275,101.0,0.0,8.0,3.0
54.0,50.90266074894001,89.0,0.0,1.0,2.0
22.0,52.72134497009506,57.0,0.0,1.0,3.0
35.0,40.845955512664844,67.0,2.0,7.0,2.0
28.0,75.58976857071738,39.0,1.0,9.0,1.0
25.0,48.75266946574254,40.0,0.0,8.0,2.0
37.0,57.559500918423176,16.0,2.0,0.0,1.0
28.0,43.2647969198602,81.0,1.0,1.0,3.0
44.0,45.437757779084684,91.0,0.0,9.0,3.0
46.0,55.13831080068162,10.0,1.0,4.0,3.0
42.0,29.23182174734782,53.0,2.0,8.0,3.0
68.0,61.17501110396918,65.0,2.0,9.0,1.0
36.0,31.532489869220107,115.0,0.0,4.0,3.0
19.0,63.219113906646044,50.0,1.0,6.0,1.0
59.0,45.974346536555515,29.0,1.0,5.0,2.0
56.0,80.91076293381445,18.0,1.0,5.0,2.0
61.0,64.74340883953417,52.0,1.0,1.0,3.0
19.0,64.81869516327934,32.0,2.0,9.0,1.0
24.0,52.1737820465419,101.0,1.0,7.0,2.0
68.0,65.14360984953139,107.0,0.0,5.0,1.0
48.0,61.40107132616695,33.0,2.0,3.0,2.0
50.0,20.948187855567056,86.0,0.0,6.0,3.0
28.0,36.93692770708104,107.0,1.0,8.0,2.0
57.0,36.04553474440975,11.0,1.0,6.0,3.0
57.0,38.33359113512003,101.0,2.0,5.0,3.0
63.0,46.14700460779452,29.0,1.0,1.0,2.0
30.0,57.7480768963322,20.0,0.0,2.0,3.0
27.0,67.62242765776588,22.0,2.0,6.0,1.0
66.0,59.089360187409255,96.0,1.0,0.0,1.0
55.0,68.61313726917429,114.0,0.0,0.0,1.0
37.0,34.15516874193148,72.0,1.0,2.0,2.0
38.0,42.4442180699854,86.0,1.0,4.0,2.0
31.0,46.09458740876558,15.0,1.0,2.0,2.0
41.0,39.989234801681356,35.0,1.0,8.0,1.0
57.0,33.16115625405641,80.0,0.0,6.0,1.0
24.0,55.85240642075824,116.0,2.0,1.0,2.0
22.0,39.45188186822514,108.0,0.0,9.0,3.0
23.0,62.10217691329292,93.0,0.0,9.0,3.0
57.0,31.66361331364465,34.0,2.0,2.0,2.0
52.0,62.95462555760555,20.0,2.0,2.0,3.0
26.0,53.2230827025147,116.0,1.0,8.0,3.0
59.0,53.226923487457306,77.0,1.0,6.0,2.0
18.0,53.65814274401021,56.0,0.0,2.0,2.0
56.0,48.78128060789066,51.0,1.0,0.0,2.0
37.0,49.04340714515604,77.0,2.0,3.0,2.0
23.0,45.94765375631938,95.0,2.0,4.0,3.0
49.0,54.485195567873305,85.0,1.0,8.0,2.0
30.0,58.27545028444445,50.0,0.0,3.0,2.0
56.0,43.212294505585675,30.0,1.0,9.0,2.0
57.0,70.82355686071594,112.0,2.0,1.0,1.0
38.0,44.50752724990789,25.0,2.0,0.0,1.0
54.0,39.4655561612183,94.0,0.0,4.0,3.0
29.0,47.72922141881301,74.0,2.0,2.0,2.0
23.0,38.51321504924769,71.0,0.0,8.0,2.0
32.0,56.99428972444642,98.0,0.0,2.0,2.0
38.0,47.88028584323518,4.0,1.0,2.0,1.0
38.0,61.00462277402224,63.0,1.0,1.0,2.0
45.0,49.08780829744395,22.0,0.0,2.0,1.0
53.0,48.595698226673235,57.0,1.0,8.0,2.0
34.0,43.879007041042904,93.0,2.0,6.0,2.0
63.0,62.402390009108046,54.0,0.0,1.0,1.0
24.0,46.350802107053205,4.0,0.0,2.0,2.0
40.0,53.96783261714267,65.0,1.0,7.0,1.0
62.0,65.69143122546723,48.0,0.0,9.0,3.0
39.0,48.681584629251,23.0,0.0,7.0,1.0
27.0,48.502608310273175,23.0,0.0,9.0,3.0
35.0,46.545038229045396,6.0,1.0,0.0,2.0
19.0,52.85073098591113,115.0,0.0,0.0,1.0
29.0,62.104227451519584,69.0,0.0,7.0,3.0
62.0,61.659420130134045,64.0,0.0,7.0,2.0
56.0,57.36899063870223,87.0,1.0,1.0,1.0
67.0,68.1485553201892,102.0,0.0,7.0,2.0
39.0,51.23996331495693,71.0,0.0,0.0,3.0
60.0,71.06955209958835,5.0,1.0,4.0,1.0
39.0,65.74845276378673,33.0,0.0,9.0,2.0
59.0,40.19453866688593,26.0,0.0,4.0,2.0
39.0,61.81121382899758,59.0,0.0,7.0,3.0
23.0,22.151995131829587,85.0,0.0,7.0,1.0
63.0,68.0330123142056,34.0,0.0,9.0,1.0
69.0,48.93057505455359,26.0,2.0,3.0,2.0
54.0,38.34481631318813,74.0,0.0,1.0,3.0
37.0,23.7873711761562,66.0,2.0,5.0,2.0
23.0,47.97226774065272,20.0,2.0,3.0,2.0
26.0,68.23071556535541,14.0,2.0,1.0,1.0
46.0,53.64103669779409,118.0,2.0,8.0,2.0
54.0,44.05840908011072,117.0,2.0,8.0,1.0
22.0,47.150357300248466,71.0,1.0,6.0,1.0
68.0,69.94912557739548,74.0,1.0,1.0,1.0
30.0,60.48260264205973,95.0,1.0,2.0,2.0
44.0,49.37565777161665,8.0,2.0,8.0,1.0
40.0,64.0175981454065,58.0,0.0,7.0,1.0
54.0,61.901573183883855,1.0,0.0,9.0,1.0
63.0,36.664464699946194,93.0,0.0,1.0,3.0
51.0,44.80738160827233,31.0,0.0,4.0,3.0
42.0,71.29084845138802,8.0,1.0,1.0,1.0
54.0,60.14272775866077,80.0,2.0,0.0,2.0
40.0,76.58722854860157,110.0,1.0,8.0,2.0
45.0,58.98675186055606,83.0,0.0,6.0,3.0
43.0,39.350695336179996,90.0,2.0,3.0,3.0
29.0,49.686484011993855,60.0,0.0,2.0,2.0
69.0,61.81046917705453,62.0,1.0,2.0,1.0
56.0,49.86753036898025,10.0,1.0,6.0,3.0
20.0,50.909021752974404,18.0,1.0,9.0,1.0
26.0,80.52550705743123,66.0,0.0,8.0,3.0
64.0,46.44301239152068,101.0,2.0,6.0,2.0
32.0,54.82897951793527,93.0,2.0,1.0,3.0
25.0,53.90647861916666,66.0,1.0,5.0,3.0
45.0,63.69700497929238,52.0,2.0,7.0,3.0
43.0,53.910442688423274,67.0,0.0,6.0,1.0
33.0,51.942041049439126,88.0,2.0,1.0,2.0
51.0,80.23241828409985,9.0,0.0,6.0,3.0
37.0,48.464616987482394,107.0,1.0,8.0,1.0
18.0,60.998037871426135,48.0,1.0,2.0,2.0
41.0,30.694095669549995,60.0,1.0,2.0,1.0
46.0,50.033292077150854,78.0,2.0,4.0,2.0
21.0,48.555768357320524,110.0,0.0,8.0,1.0
21.0,48.918709288144726,118.0,1.0,0.0,2.0
55.0,24.19010018511141,52.0,0.0,6.0,1.0
20.0,44.68257393560047,43.0,1.0,6.0,3.0
57.0,36.97247498244715,75.0,0.0,3.0,2.0
19.0,66.29679401655497,50.0,1.0,5.0,1.0
46.0,37.02426220679604,107.0,0.0,0.0,3.0
66.0,59.42200773121736,88.0,0.0,9.0,3.0
45.0,60.13100364674875,14.0,0.0,3.0,2.0
29.0,41.06483374914605,115.0,2.0,2.0,1.0
61.0,37.244004232250404,18.0,1.0,4.0,3.0
32.0,45.76450314312514,100.0,0.0,7.0,3.0
67.0,44.028551240201736,77.0,2.0,4.0,2.0
58.0,35.250244203697015,34.0,2.0,0.0,3.0
48.0,45.562868909799704,83.0,2.0,1.0,1.0
54.0,54.679610888304005,41.0,0.0,1.0,3.0
49.0,32.136425176057806,119.0,0.0,8.0,3.0
39.0,47.07150887702564,75.0,2.0,9.0,2.0
20.0,42.12414334510154,49.0,1.0,6.0,3.0
34.0,51.400278680442725,90.0,0.0,3.0,3.0
46.0,78.26907077996836,69.0,0.0,8.0,1.0
29.0,27.270061679082513,85.0,1.0,8.0,2.0
31.0,48.408380778472726,9.0,0.0,6.0,2.0
25.0,54.192583838169526,48.0,1.0,8.0,2.0
58.0,42.352093245600386,12.0,1.0,8.0,2.0
19.0,55.51888114464096,65.0,0.0,6.0,2.0
51.0,28.109070050431935,113.0,2.0,4.0,2.0
41.0,44.74854999981425,14.0,0.0,8.0,2.0
65.0,9.978353894254326,64.0,2.0,2.0,3.0
37.0,46.357902897956095,26.0,0.0,3.0,1.0
60.0,31.515664136853008,7.0,2.0,5.0,2.0
69.0,54.69727168124573,55.0,1.0,6.0,3.0
27.0,71.21113693163281,59.0,2.0,9.0,3.0
57.0,54.13624048400588,80.0,2.0,7.0,1.0
24.0,48.88590439482723,79.0,0.0,3.0,2.0
18.0,42.198319195575365,56.0,1.0,8.0,2.0
27.0,45.80089371777303,68.0,2.0,2.0,1.0
68.0,46.02560984703472,30.0,2.0,2.0,3.0
22.0,50.24200473253684,23.0,0.0,4.0,2.0
57.0,57.15459753878868,86.0,1.0,1.0,2.0
38.0,38.47959291215774,79.0,2.0,0.0,1.0
26.0,67.21102921862831,17.0,0.0,8.0,3.0
46.0,46.77785017885456,2.0,1.0,7.0,3.0
48.0,50.21470731980324,72.0,2.0,2.0,3.0
62.0,69.29046407174745,70.0,2.0,4.0,2.0
63.0,18.071504439567295,39.0,2.0,7.0,3.0
44.0,11.817376139050275,92.0,2.0,1.0,1.0
23.0,55.842174828280235,48.0,2.0,6.0,1.0
60.0,50.12702065581576,5.0,1.0,8.0,1.0
48.0,72.2876805301537,21.0,2.0,3.0,1.0
58.0,33.12340777702295,50.0,2.0,1.0,3.0
62.0,57.28409795701607,20.0,2.0,8.0,1.0
53.0,44.60374585699728,107.0,2.0,9.0,2.0
19.0,64.22201874976057,98.0,0.0,0.0,2.0
38.0,17.219841177187057,71.0,1.0,5.0,2.0
51.0,46.03095383766644,94.0,1.0,7.0,3.0
39.0,60.922189670541925,94.0,1.0,1.0,3.0
30.0,38.08371494779746,79.0,2.0,9.0,3.0
36.0,49.181292775481275,91.0,1.0,6.0,3.0
50.0,50.7471461954697,73.0,2.0,6.0,1.0
55.0,55.04480255596715,27.0,2.0,2.0,1.0
57.0,33.66093002330432,2.0,0.0,9.0,1.0
66.0,42.72907256951899,100.0,2.0,3.0,1.0
20.0,57.42012797317857,91.0,1.0,7.0,1.0
55.0,61.16310086873463,47.0,2.0,5.0,1.0
36.0,52.58704898283001,40.0,1.0,1.0,2.0
24.0,44.85184761506881,89.0,2.0,5.0,3.0
32.0,51.408307295116856,36.0,0.0,6.0,3.0
55.0,62.64034504206398,104.0,2.0,7.0,1.0
42.0,53.02358890568281,71.0,1.0,7.0,2.0
39.0,32.29195415137105,13.0,0.0,7.0,1.0
40.0,33.140538520655234,101.0,2.0,7.0,1.0
67.0,50.549395807753044,84.0,0.0,5.0,1.0
27.0,25.115677167892553,118.0,2.0,0.0,3.0
53.0,61.885562361910196,22.0,0.0,3.0,3.0
54.0,36.08197978173638,18.0,2.0,1.0,2.0
67.0,32.65716462366706,115.0,1.0,9.0,2.0
59.0,75.31900610088664,75.0,2.0,6.0,1.0
59.0,42.330974505757744,6.0,1.0,0.0,2.0
59.0,54.250970637311354,68.0,2.0,4.0,2.0
24.0,58.98067160022603,67.0,2.0,9.0,2.0
69.0,71.77603968153515,52.0,1.0,7.0,1.0
63.0,41.10659498306757,70.0,1.0,3.0,1.0
42.0,52.657439087527926,79.0,1.0,6.0,3.0
57.0,48.210023138757,3.0,1.0,4.0,1.0
58.0,85.97478642621512,17.0,2.0,0.0,3.0
41.0,19.665516322318005,94.0,2.0,1.0,2.0
22.0,47.592692242191525,86.0,2.0,4.0,2.0
38.0,49.738585310024156,66.0,1.0,6.0,1.0
57.0,48.33618616603096,57.0,2.0,6.0,3.0
37.0,28.329365975243363,80.0,2.0,8.0,2.0
46.0,22.18447344546384,22.0,0.0,2.0,2.0
54.0,26.886334481358503,113.0,0.0,3.0,2.0
37.0,62.936893560248905,11.0,1.0,2.0,3.0
35.0,49.74611959906802,36.0,1.0,7.0,3.0
21.0,23.611357687971793,53.0,0.0,8.0,1.0
28.0,71.47735745728312,76.0,2.0,7.0,1.0
39.0,79.44877557989544,40.0,2.0,1.0,2.0
69.0,54.517859901580195,35.0,1.0,9.0,2.0
60.0,56.406249121775595,43.0,2.0,0.0,1.0
31.0,51.333359613522525,45.0,2.0,4.0,3.0
62.0,40.593335934742875,41.0,0.0,1.0,3.0
45.0,22.54543596209111,64.0,0.0,2.0,3.0
21.0,33.76109354264252,15.0,1.0,8.0,1.0
33.0,49.18550354205655,44.0,1.0,2.0,3.0
55.0,58.63236543717754,42.0,0.0,0.0,1.0
40.0,46.52011739523129,59.0,2.0,8.0,2.0
30.0,48.576288976095206,85.0,0.0,1.0,3.0
37.0,50.66109386247461,4.0,0.0,9.0,3.0
22.0,51.59034565799844,71.0,1.0,5.0,1.0
36.0,41.19696361765292,29.0,2.0,6.0,3.0
38.0,56.19472791357897,41.0,1.0,8.0,3.0
59.0,33.31618604088283,6.0,1.0,7.0,1.0
22.0,54.59765979735146,39.0,0.0,5.0,1.0
31.0,27.22508772210895,81.0,0.0,3.0,3.0
53.0,32.090814514497765,100.0,1.0,3.0,2.0
23.0,39.2378580939921,66.0,0.0,3.0,1.0
22.0,52.91800748594095,81.0,0.0,9.0,1.0
41.0,53.53745618408867,93.0,2.0,1.0,1.0
46.0,37.23996179421344,27.0,2.0,6.0,1.0
46.0,28.72024918918964,7.0,1.0,0.0,1.0
19.0,68.09014297790506,11.0,2.0,4.0,1.0
23.0,51.00080452600261,90.0,1.0,3.0,1.0
51.0,47.941760546898855,116.0,2.0,1.0,3.0
29.0,55.46101266736748,114.0,0.0,8.0,2.0
39.0,35.69072994649442,117.0,0.0,0.0,2.0
21.0,66.06381223991791,103.0,1.0,3.0,2.0
62.0,58.64043887860476,32.0,2.0,5.0,1.0
66.0,45.74967049867222,114.0,0.0,3.0,1.0
23.0,49.06697052596716,87.0,1.0,9.0,2.0
20.0,46.40393348576994,51.0,2.0,9.0,3.0
30.0,69.99847437416916,110.0,0.0,3.0,1.0
40.0,56.46911527230222,40.0,2.0,1.0,2.0
52.0,58.135820651009425,7.0,1.0,9.0,2.0
43.0,51.037558918185596,1.0,1.0,8.0,2.0
69.0,49.99648222905655,25.0,1.0,8.0,2.0
26.0,78.18652293974128,95.0,0.0,0.0,3.0
40.0,44.56006830341889,6.0,1.0,0.0,1.0
21.0,53.28986930193879,92.0,2.0,7.0,3.0
51.0,80.9205283571417,95.0,0.0,8.0,3.0
54.0,69.90522195839483,100.0,1.0,2.0,1.0
25.0,55.689439374539674,16.0,1.0,2.0,3.0
51.0,27.353722325965922,15.0,0.0,1.0,1.0
54.0,82.53197222014713,22.0,1.0,8.0,1.0
23.0,46.39314912637155,18.0,2.0,1.0,2.0
24.0,51.25859781936502,50.0,0.0,6.0,3.0
62.0,65.47722029274937,72.0,2.0,1.0,3.0
58.0,46.90966449359929,10.0,2.0,9.0,1.0
56.0,53.19024894580574,101.0,1.0,9.0,2.0
53.0,50.967261036066276,103.0,0.0,5.0,2.0
22.0,44.546087840107724,49.0,1.0,2.0,2.0
20.0,55.26991257605501,70.0,2.0,0.0,1.0
34.0,40.48902864436804,107.0,1.0,5.0,1.0
36.0,32.95396007335428,10.0,1.0,1.0,3.0
62.0,58.11247886542431,39.0,2.0,6.0,3.0
18.0,68.7758258432316,58.0,1.0,8.0,1.0
54.0,38.862057420956845,71.0,2.0,0.0,3.0
26.0,42.09991270323525,42.0,0.0,3.0,3.0
21.0,50.07253623972886,45.0,2.0,4.0,3.0
59.0,50.088894420477274,99.0,0.0,8.0,1.0
63.0,20.41742902798739,28.0,2.0,2.0,1.0
27.0,43.64025003665404,89.0,2.0,5.0,1.0
49.0,76.92850608873565,92.0,1.0,4.0,1.0
18.0,70.96164360663022,73.0,0.0,4.0,3.0
40.0,75.56445825979371,5.0,2.0,1.0,3.0
68.0,59.26417783959448,57.0,1.0,9.0,1.0
34.0,42.020864368755866,80.0,1.0,4.0,3.0
69.0,53.846025015305344,29.0,0.0,2.0,3.0
47.0,58.976146556571834,107.0,1.0,1.0,3.0
44.0,45.06186584741289,55.0,1.0,5.0,3.0
32.0,24.132742719798735,23.0,2.0,0.0,2.0
55.0,63.5818971154869,57.0,0.0,5.0,2.0
24.0,43.27173105267606,18.0,0.0,7.0,1.0
50.0,59.395925745404426,26.0,0.0,2.0,1.0
22.0,26.283861482410053,111.0,0.0,9.0,3.0
69.0,40.3755328774516,5.0,1.0,6.0,2.0
69.0,55.818988897384195,8.0,0.0,2.0,1.0
56.0,59.46556359773493,104.0,1.0,5.0,1.0
51.0,61.228410459843445,19.0,1.0,6.0,2.0
20.0,48.96691666057411,101.0,1.0,2.0,1.0
49.0,52.89261233360653,28.0,1.0,4.0,1.0
19.0,55.845322733518,68.0,0.0,2.0,2.0
33.0,54.79522140302962,84.0,1.0,3.0,3.0
34.0,58.56770826656022,50.0,2.0,4.0,2.0
29.0,32.731644580035635,86.0,2.0,6.0,1.0
22.0,77.94865494529752,76.0,2.0,3.0,2.0
21.0,47.236749783235126,65.0,2.0,3.0,3.0
33.0,48.57653165702998,8.0,1.0,1.0,1.0
35.0,45.634416494642885,60.0,2.0,4.0,1.0
62.0,53.47629603736889,58.0,2.0,2.0,1.0
37.0,28.364643695751404,105.0,1.0,3.0,3.0
26.0,42.690745282948086,27.0,0.0,7.0,1.0
33.0,21.378382148511122,85.0,0.0,3.0,1.0
52.0,42.98078272453622,109.0,0.0,5.0,3.0
46.0,52.36738680131402,118.0,0.0,2.0,2.0
66.0,58.54238491519382,33.0,1.0,0.0,3.0
47.0,49.111412609757814,102.0,1.0,3.0,2.0
37.0,54.28979149748638,97.0,0.0,5.0,1.0
59.0,24.711004305153065,46.0,2.0,8.0,3.0
39.0,52.33882163496427,37.0,1.0,4.0,3.0
40.0,68.85593878744649,109.0,2.0,6.0,2.0
69.0,56.95714269314747,69.0,2.0,0.0,3.0
53.0,38.80366091069082,15.0,2.0,7.0,2.0
39.0,52.53574044899584,94.0,0.0,3.0,2.0
18.0,70.47290578759169,67.0,0.0,7.0,2.0
38.0,58.54293560023309,28.0,0.0,8.0,3.0
65.0,58.95147737699918,63.0,2.0,2.0,1.0
60.0,38.206940310975,94.0,2.0,3.0,3.0
36.0,44.56405415255545,100.0,1.0,5.0,2.0
25.0,48.97035754201891,3.0,1.0,2.0,1.0
22.0,77.10362134664982,52.0,0.0,8.0,3.0
57.0,36.31166637873369,44.0,1.0,2.0,1.0
46.0,53.89449575723385,60.0,2.0,6.0,1.0
35.0,60.09808471754637,58.0,2.0,6.0,1.0
46.0,61.12659457145868,95.0,2.0,4.0,2.0
32.0,46.273358811412514,14.0,0.0,5.0,2.0
67.0,45.10839211207099,6.0,1.0,0.0,1.0
62.0,78.91387089891052,19.0,2.0,2.0,1.0
48.0,45.978051551774605,62.0,0.0,2.0,2.0
32.0,43.72573530811358,5.0,0.0,1.0,2.0
62.0,63.93736585853385,119.0,1.0,0.0,2.0
20.0,51.92571650295954,49.0,2.0,8.0,2.0
61.0,30.488011052079514,51.0,0.0,3.0,2.0
61.0,64.69251101289208,118.0,0.0,7.0,2.0
59.0,44.03440942975785,26.0,2.0,6.0,3.0
50.0,43.87241192168983,114.0,0.0,5.0,2.0
41.0,89.9033875984752,56.0,0.0,0.0,1.0
55.0,46.480268425546505,119.0,1.0,2.0,3.0
68.0,51.01010565240312,108.0,1.0,4.0,2.0
41.0,63.69799422363621,18.0,1.0,0.0,2.0
30.0,36.01881413147666,101.0,1.0,0.0,2.0
44.0,58.37492593016149,45.0,1.0,9.0,2.0
50.0,63.86050968847883,100.0,2.0,8.0,1.0
36.0,69.89775346748108,95.0,0.0,0.0,1.0
42.0,59.89139718166686,82.0,2.0,3.0,3.0
23.0,33.42544596640904,116.0,2.0,7.0,1.0
50.0,56.54400952354155,9.0,1.0,8.0,2.0
42.0,29.824281918032614,90.0,2.0,5.0,2.0
40.0,68.45046716875973,2.0,0.0,7.0,3.0
66.0,66.11247560005329,96.0,2.0,5.0,3.0
34.0,53.37078116833883,42.0,2.0,7.0,2.0
38.0,52.7606986807805,109.0,1.0,6.0,1.0
60.0,49.88625130666583,70.0,2.0,8.0,3.0
37.0,49.60187170682358,84.0,2.0,8.0,3.0
29.0,64.51743216006565,72.0,1.0,1.0,1.0
30.0,45.32869009778409,109.0,0.0,4.0,3.0
35.0,82.87703309322416,68.0,1.0,1.0,1.0
39.0,52.59597441953391,89.0,1.0,5.0,2.0
41.0,68.6229060026327,31.0,2.0,3.0,1.0
50.0,25.176118387291957,19.0,1.0,7.0,3.0
20.0,41.341339573692494,71.0,1.0,9.0,2.0
34.0,63.74593677241164,47.0,0.0,3.0,3.0
56.0,54.84044844292229,37.0,2.0,5.0,1.0
49.0,50.42652875930504,94.0,0.0,0.0,3.0
34.0,65.89453586190305,91.0,0.0,3.0,3.0
65.0,81.80514561455905,81.0,1.0,3.0,1.0
61.0,32.6640743140169,96.0,0.0,5.0,2.0
42.0,65.0134047703278,19.0,0.0,7.0,2.0
25.0,43.364763574229826,89.0,1.0,3.0,3.0
60.0,62.8223799465662,93.0,1.0,3.0,1.0
52.0,43.189309885925326,25.0,2.0,2.0,3.0
46.0,57.94062533065675,53.0,1.0,7.0,2.0
29.0,59.30399778568055,96.0,1.0,5.0,1.0
53.0,39.552359590654035,101.0,1.0,3.0,3.0
26.0,42.872252126888064,75.0,2.0,4.0,3.0
43.0,47.165500701681374,4.0,0.0,1.0,1.0
39.0,25.620950050757326,46.0,1.0,8.0,3.0
48.0,56.80598105607143,31.0,2.0,7.0,2.0
66.0,72.09154143322873,36.0,1.0,1.0,1.0
65.0,31.11189054001453,4.0,0.0,7.0,3.0
61.0,59.87275761167757,2.0,0.0,5.0,2.0
47.0,55.14627561742829,39.0,1.0,0.0,2.0
32.0,39.661356303259296,115.0,1.0,9.0,2.0
64.0,80.61350602023725,97.0,2.0,3.0,3.0
50.0,67.25817952053993,44.0,0.0,4.0,3.0
20.0,68.57819915042424,91.0,1.0,1.0,1.0
51.0,50.607646214972014,90.0,1.0,9.0,1.0
34.0,27.31334153377729,19.0,1.0,4.0,1.0
61.0,52.56859961942847,108.0,1.0,0.0,1.0
22.0,48.122187947671485,41.0,2.0,1.0,1.0
47.0,65.32782324359097,103.0,2.0,0.0,2.0
60.0,41.12968472902345,97.0,0.0,1.0,1.0
68.0,70.01532906818127,38.0,0.0,1.0,2.0
32.0,40.68257887223673,74.0,2.0,6.0,3.0
56.0,60.58690617663689,65.0,0.0,6.0,1.0
25.0,38.79715776893234,114.0,2.0,6.0,2.0
59.0,49.4271881057596,35.0,1.0,1.0,3.0
55.0,30.00885735861697,11.0,1.0,2.0,1.0
45.0,51.0914485512022,59.0,2.0,1.0,1.0
38.0,34.88403082297488,78.0,1.0,4.0,3.0
64.0,58.324401893808826,70.0,1.0,2.0,1.0
27.0,60.4472196476215,43.0,2.0,9.0,3.0
45.0,49.82932883400453,103.0,1.0,5.0,1.0
38.0,40.19742315369903,104.0,0.0,5.0,3.0
66.0,56.07612890453645,89.0,1.0,4.0,2.0
45.0,64.25793887239068,87.0,0.0,1.0,2.0
39.0,47.45160893603555,118.0,2.0,7.0,3.0
55.0,43.55771947460523,5.0,0.0,5.0,3.0
36.0,31.097680980319026,26.0,1.0,1.0,2.0
69.0,53.267537019811606,82.0,0.0,0.0,2.0
69.0,65.89999013051808,32.0,1.0,5.0,2.0
55.0,71.44982492844468,47.0,1.0,1.0,2.0
63.0,53.559687148832914,56.0,0.0,3.0,1.0
41.0,28.983173699983308,85.0,1.0,3.0,2.0
45.0,42.94953706588792,90.0,0.0,8.0,2.0
62.0,67.55773891327507,50.0,1.0,9.0,1.0
30.0,62.331682466392266,99.0,2.0,9.0,1.0
26.0,34.49422361099795,74.0,2.0,6.0,1.0
26.0,79.64987199751108,58.0,0.0,8.0,2.0
38.0,33.76484435241537,28.0,0.0,5.0,3.0
41.0,44.15973121174473,95.0,2.0,0.0,2.0
48.0,57.54622597725569,79.0,2.0,9.0,3.0
46.0,48.808379961411774,55.0,2.0,7.0,1.0
57.0,45.124485874484215,58.0,2.0,3.0,1.0
27.0,50.20295987675065,40.0,1.0,9.0,1.0
69.0,65.3811638994637,117.0,0.0,7.0,2.0
21.0,78.84568726731305,58.0,0.0,2.0,3.0
20.0,54.5525039033805,72.0,2.0,5.0,2.0
30.0,40.57030811202352,46.0,0.0,3.0,2.0
38.0,51.57718958697949,74.0,0.0,9.0,1.0
25.0,79.61681916318082,45.0,1.0,3.0,1.0
26.0,62.18232846439778,10.0,1.0,1.0,1.0
63.0,70.09296506424012,102.0,0.0,3.0,1.0
18.0,62.45960933931805,82.0,1.0,0.0,1.0
31.0,64.10988850547386,48.0,2.0,0.0,1.0
29.0,50.70257894694019,92.0,0.0,4.0,2.0
53.0,71.61211216835068,62.0,1.0,0.0,2.0
