age,monthly_usage,account_duration,payment_history,customer_support_calls,product_tier,churn
56.0,64.93562630784058,21.0,0.0,1.0,2.0,0
21.0,27.353385602686828,79.0,0.0,6.0,3.0,0
23.0,45.6615848276943,30.0,0.0,1.0,2.0,0
62.0,27.966986527010114,94.0,2.0,4.0,2.0,0
49.0,67.53265336104079,8.0,2.0,8.0,1.0,0
69.0,43.81423407799501,88.0,1.0,4.0,2.0,0
47.0,49.293348265534505,83.0,1.0,2.0,2.0,1
64.0,57.200754020075024,3.0,2.0,5.0,1.0,0
52.0,91.49209879717849,55.0,2.0,6.0,1.0,0
57.0,54.0241240968429,15.0,1.0,9.0,3.0,1
69.0,46.425934432906224,36.0,2.0,9.0,1.0,1
33.0,31.3843681819454,6.0,1.0,7.0,2.0,0
30.0,71.87959172754658,42.0,0.0,2.0,1.0,0
67.0,47.27545303554387,50.0,1.0,3.0,1.0,1
59.0,74.85713697391549,112.0,2.0,9.0,3.0,0
47.0,66.58419669423085,18.0,2.0,3.0,1.0,0
36.0,43.05565846087293,102.0,2.0,1.0,2.0,0
34.0,29.115857287161436,83.0,1.0,6.0,2.0,1
36.0,54.088536758054104,113.0,2.0,3.0,2.0,0
45.0,40.77644706842597,50.0,1.0,3.0,1.0,0
43.0,50.59018763684458,30.0,0.0,7.0,1.0,0
54.0,65.73574410281506,77.0,0.0,5.0,2.0,1
43.0,25.196268265627495,39.0,2.0,5.0,1.0,0
40.0,53.969207661023205,116.0,1.0,8.0,3.0,1
26.0,61.39394286328605,12.0,1.0,3.0,3.0,0
29.0,62.12165842634094,98.0,2.0,8.0,3.0,0
18.0,29.546867432188655,59.0,1.0,0.0,3.0,1
18.0,56.29004704660946,76.0,2.0,8.0,2.0,0
64.0,68.05304872860039,44.0,2.0,0.0,1.0,1
51.0,55.14850697600114,88.0,0.0,6.0,3.0,1
49.0,48.264586908371946,4.0,2.0,5.0,2.0,1
65.0,67.09419410860166,36.0,1.0,6.0,3.0,1
42.0,39.58521784341755,114.0,2.0,8.0,1.0,1
57.0,27.052506376950948,48.0,0.0,9.0,3.0,0
62.0,46.99103277603603,14.0,0.0,3.0,3.0,0
18.0,58.02567787555998,81.0,1.0,8.0,3.0,0
33.0,65.5840514215465,49.0,2.0,2.0,3.0,0
56.0,57.95753861251898,67.0,1.0,9.0,1.0,1
22.0,62.537316030872866,102.0,1.0,8.0,2.0,0
39.0,65.6796714515594,87.0,2.0,0.0,3.0,0
46.0,44.90934490552834,77.0,0.0,4.0,2.0,1
20.0,47.78091047138615,9.0,1.0,9.0,1.0,1
29.0,69.30751689724814,21.0,1.0,4.0,1.0,1
43.0,31.84764463653969,105.0,0.0,0.0,3.0,1
33.0,56.43699292283442,72.0,2.0,0.0,2.0,0
68.0,39.24936756624468,81.0,2.0,2.0,3.0,1
54.0,66.50392404846454,16.0,2.0,8.0,1.0,0
39.0,49.730967791372905,16.0,0.0,6.0,3.0,1
46.0,50.113909030671856,28.0,1.0,5.0,3.0,0
31.0,75.93319831095029,51.0,0.0,8.0,2.0,1
45.0,33.8593583082703,56.0,1.0,3.0,1.0,0
22.0,53.23729209827904,80.0,1.0,3.0,3.0,0
64.0,47.298108033532685,57.0,2.0,2.0,3.0,1
66.0,57.986169740645465,110.0,2.0,4.0,3.0,1
47.0,78.9399618003342,52.0,2.0,4.0,2.0,1
63.0,40.92137735112226,46.0,0.0,9.0,1.0,0
69.0,32.039034314689324,78.0,2.0,6.0,3.0,0
22.0,37.86008861476991,110.0,0.0,6.0,3.0,0
29.0,46.50772876668621,108.0,2.0,5.0,3.0,0
33.0,50.963462505549906,38.0,2.0,3.0,1.0,0
43.0,51.717931936798735,84.0,2.0,6.0,2.0,1
43.0,77.0399142676315,109.0,0.0,1.0,2.0,0
65.0,74.37258566982263,48.0,1.0,8.0,3.0,1
38.0,69.5441973360044,41.0,0.0,6.0,3.0,0
56.0,87.71657954926013,98.0,0.0,1.0,2.0,0
53.0,62.36147684993947,118.0,0.0,9.0,2.0,0
50.0,66.6253262526896,59.0,1.0,1.0,2.0,1
47.0,62.07155782840649,93.0,0.0,5.0,3.0,1
54.0,59.613579706906805,67.0,2.0,6.0,3.0,0
40.0,55.91594786274263,74.0,1.0,8.0,2.0,0
27.0,44.04714432627019,84.0,0.0,3.0,2.0,0
22.0,31.29832628243203,66.0,0.0,7.0,1.0,1
53.0,48.0401904655683,27.0,1.0,9.0,3.0,1
51.0,58.48660549508095,32.0,0.0,1.0,1.0,0
69.0,51.08392851460985,56.0,1.0,5.0,2.0,0
48.0,34.01996458821116,10.0,2.0,3.0,3.0,0
27.0,47.511754250249325,40.0,0.0,7.0,3.0,0
36.0,46.72995787125293,17.0,0.0,8.0,1.0,0
49.0,49.064680370468295,58.0,2.0,1.0,1.0,0
18.0,57.36373023389989,118.0,0.0,6.0,1.0,0
22.0,60.59387055365453,97.0,0.0,6.0,1.0,0
62.0,42.499228235381715,6.0,1.0,7.0,3.0,0
21.0,64.71681782018771,39.0,0.0,4.0,2.0,0
33.0,66.97457179502469,111.0,2.0,2.0,2.0,0
41.0,54.80452899572818,18.0,0.0,0.0,2.0,0
33.0,59.971254079296024,73.0,1.0,3.0,1.0,0
19.0,64.76347163692922,72.0,2.0,2.0,2.0,0
66.0,33.53533025630793,89.0,2.0,1.0,1.0,1
45.0,65.82097002472693,95.0,2.0,5.0,1.0,1
49.0,38.1490869110307,42.0,2.0,6.0,2.0,0
44.0,39.60947545057432,4.0,1.0,9.0,2.0,0
37.0,52.94433751722141,20.0,1.0,6.0,2.0,1
41.0,17.839398114879963,28.0,1.0,7.0,3.0,1
29.0,52.634304623386406,40.0,1.0,1.0,1.0,0
67.0,64.72671420433704,65.0,0.0,9.0,3.0,0
52.0,25.31114230330975,104.0,1.0,5.0,2.0,1
50.0,66.33513986819676,119.0,0.0,5.0,3.0,0
50.0,39.51818572208818,44.0,2.0,9.0,3.0,1
68.0,53.102926707392015,23.0,0.0,0.0,2.0,0
60.0,41.696382394918075,57.0,0.0,1.0,2.0,1
54.0,58.593777261935685,47.0,0.0,8.0,1.0,0
29.0,65.37421334245646,13.0,1.0,7.0,1.0,0
20.0,59.70515546573746,16.0,1.0,3.0,3.0,1
18.0,49.940282757594495,90.0,2.0,5.0,2.0,0
50.0,42.86216995109862,55.0,1.0,1.0,1.0,0
57.0,48.96046955943331,95.0,0.0,4.0,1.0,1
27.0,59.83957197439463,114.0,1.0,1.0,3.0,0
60.0,60.353995987593784,65.0,1.0,4.0,3.0,0
61.0,58.262398732641834,81.0,0.0,6.0,3.0,0
46.0,30.761336876644336,16.0,2.0,6.0,2.0,0
30.0,49.65466312346885,119.0,1.0,8.0,1.0,1
29.0,40.49856553704272,37.0,2.0,2.0,1.0,1
48.0,59.97393529858742,52.0,0.0,3.0,1.0,0
63.0,38.52542369932105,117.0,1.0,8.0,3.0,0
19.0,56.780806371263374,10.0,2.0,7.0,2.0,0
68.0,45.76718358778206,38.0,2.0,6.0,3.0,1
67.0,21.81355725101388,44.0,0.0,7.0,3.0,1
52.0,63.964389288319964,95.0,1.0,8.0,2.0,1
40.0,49.620691672040635,74.0,2.0,3.0,2.0,1
34.0,69.13965943648537,54.0,2.0,4.0,3.0,0
43.0,25.020363819835442,113.0,2.0,8.0,2.0,0
25.0,45.62718033623756,98.0,2.0,6.0,3.0,0
46.0,46.75393368560203,51.0,2.0,3.0,1.0,0
43.0,54.053094368574676,52.0,2.0,5.0,2.0,0
27.0,30.12219043764501,70.0,2.0,0.0,1.0,1
43.0,58.160567851606686,92.0,2.0,0.0,2.0,0
51.0,78.6749360942155,92.0,2.0,8.0,3.0,0
68.0,57.11806019698298,59.0,2.0,7.0,3.0,0
58.0,51.39308602735268,13.0,1.0,0.0,3.0,1
24.0,29.338138894619398,41.0,0.0,1.0,3.0,0
21.0,38.38630829664462,12.0,0.0,3.0,3.0,0
67.0,49.162326487658405,50.0,0.0,0.0,3.0,0
62.0,42.05335293735756,104.0,2.0,1.0,2.0,1
28.0,65.39384639406477,57.0,0.0,4.0,2.0,0
46.0,58.005548014529566,50.0,2.0,7.0,1.0,1
53.0,90.38567881470456,119.0,1.0,5.0,2.0,0
42.0,35.28712345363563,57.0,0.0,5.0,2.0,1
38.0,50.49671917087599,54.0,1.0,3.0,1.0,1
53.0,29.247614411985634,66.0,1.0,1.0,1.0,0
27.0,16.663388381145133,8.0,2.0,2.0,3.0,0
54.0,60.84081469179729,106.0,0.0,5.0,1.0,0
26.0,57.449230744510345,63.0,1.0,5.0,1.0,1
41.0,37.18114348031315,9.0,0.0,4.0,2.0,0
52.0,51.395444293901356,60.0,1.0,5.0,3.0,0
66.0,40.56098601611683,114.0,1.0,5.0,1.0,0
52.0,42.58688817735086,63.0,2.0,0.0,3.0,1
65.0,45.195730808505886,72.0,0.0,5.0,3.0,0
53.0,36.55152233893583,115.0,2.0,4.0,1.0,0
35.0,39.25025135270065,3.0,2.0,7.0,1.0,0
66.0,39.67346834083619,73.0,2.0,8.0,1.0,0
56.0,56.34318270129996,13.0,2.0,5.0,1.0,0
49.0,8.386697360227785,9.0,2.0,9.0,3.0,1
41.0,46.58556107772796,95.0,1.0,3.0,2.0,0
40.0,33.6847718519349,89.0,0.0,2.0,3.0,0
49.0,34.22670970662079,52.0,0.0,9.0,3.0,0
54.0,42.115199388744124,108.0,2.0,0.0,3.0,1
29.0,49.784904350402634,62.0,0.0,6.0,1.0,0
66.0,46.7838220743996,119.0,1.0,4.0,1.0,1
30.0,34.03909235302694,109.0,2.0,3.0,2.0,0
40.0,60.82544777668365,8.0,1.0,8.0,2.0,0
42.0,36.46094019709264,111.0,1.0,6.0,2.0,1
52.0,38.97940616110823,95.0,2.0,9.0,3.0,0
58.0,54.26737678841775,45.0,1.0,7.0,2.0,1
47.0,54.805528464391124,53.0,2.0,3.0,3.0,1
34.0,40.82450508300532,109.0,1.0,9.0,1.0,0
66.0,5.957569548512652,63.0,0.0,9.0,3.0,0
37.0,36.71763670118227,95.0,0.0,7.0,1.0,0
65.0,52.42832279360385,81.0,0.0,3.0,1.0,1
42.0,60.329120805350456,111.0,2.0,0.0,2.0,0
39.0,48.8105501370733,57.0,1.0,7.0,1.0,0
30.0,42.81520929386577,54.0,1.0,0.0,2.0,0
36.0,84.39816508548986,19.0,0.0,2.0,2.0,1
66.0,44.41270817741968,67.0,0.0,6.0,2.0,0
53.0,59.183490301866584,46.0,2.0,2.0,3.0,0
29.0,29.97421856859656,94.0,2.0,7.0,2.0,0
58.0,33.64748226186549,10.0,1.0,4.0,2.0,1
36.0,59.70988417193337,113.0,2.0,2.0,1.0,0
29.0,65.66841913678056,93.0,2.0,4.0,3.0,0
26.0,44.15424664709894,104.0,2.0,4.0,2.0,0
24.0,22.27046462554219,18.0,0.0,7.0,2.0,0
45.0,47.486639908981616,12.0,0.0,8.0,2.0,0
31.0,52.84108851169342,49.0,1.0,5.0,1.0,0
48.0,51.48227058393237,23.0,2.0,9.0,1.0,0
69.0,41.54915502558492,62.0,0.0,2.0,1.0,0
36.0,47.70673821108593,11.0,2.0,1.0,2.0,0
64.0,38.75334733573841,73.0,1.0,2.0,2.0,0
33.0,33.3224266439471,118.0,2.0,8.0,2.0,1
22.0,61.335027809702076,56.0,1.0,6.0,2.0,0
52.0,51.46697470104066,88.0,1.0,8.0,2.0,0
29.0,47.73974662066505,89.0,0.0,5.0,1.0,0
42.0,42.39278385841758,55.0,2.0,7.0,2.0,0
69.0,47.2973966519738,25.0,0.0,9.0,3.0,1
38.0,52.404746431804945,111.0,2.0,8.0,2.0,0
53.0,75.9302236372146,9.0,2.0,2.0,1.0,0
40.0,59.81805274740716,12.0,1.0,6.0,2.0,1
33.0,40.00536317076371,11.0,1.0,8.0,3.0,1
56.0,40.16354385941464,113.0,2.0,1.0,2.0,1
62.0,37.824783495131065,38.0,0.0,6.0,3.0,0
59.0,46.992192031205384,28.0,1.0,4.0,3.0,0
56.0,37.81322824638673,8.0,1.0,7.0,1.0,1
31.0,57.122356174844384,74.0,2.0,3.0,3.0,1
48.0,10.347256163029208,89.0,2.0,0.0,2.0,0
22.0,58.02752463912116,47.0,1.0,9.0,3.0,1
52.0,54.13066231708146,36.0,0.0,7.0,2.0,0
40.0,68.94113724721458,50.0,1.0,5.0,2.0,0
46.0,63.1518433183093,107.0,2.0,7.0,2.0,0
60.0,39.7445332211892,9.0,1.0,2.0,2.0,0
28.0,61.464471214077605,105.0,2.0,7.0,1.0,0
35.0,47.47898784178549,60.0,1.0,7.0,2.0,0
64.0,20.985398638335948,72.0,2.0,0.0,1.0,0
29.0,52.38247909593338,67.0,2.0,3.0,3.0,0
26.0,40.636198691439574,53.0,0.0,6.0,2.0,0
27.0,50.003322745954996,82.0,2.0,0.0,3.0,1
61.0,74.77174745412866,110.0,1.0,2.0,1.0,0
34.0,53.37180354098238,99.0,2.0,2.0,2.0,1
55.0,34.73997723215005,17.0,1.0,5.0,2.0,0
24.0,64.46622508424305,100.0,0.0,4.0,1.0,1
63.0,55.43813855204658,53.0,1.0,6.0,3.0,0
30.0,32.97257256452137,28.0,0.0,2.0,1.0,1
57.0,25.90643348788016,114.0,0.0,0.0,3.0,0
59.0,35.33993661171919,63.0,2.0,2.0,3.0,0
26.0,62.54452701007583,15.0,0.0,7.0,3.0,0
67.0,45.47596799535431,19.0,1.0,4.0,2.0,1
44.0,51.217137784331165,86.0,0.0,2.0,1.0,1
19.0,29.92205493835747,70.0,0.0,7.0,2.0,0
22.0,62.94828468526135,47.0,2.0,5.0,1.0,0
46.0,19.77224503463394,71.0,1.0,2.0,3.0,1
54.0,40.169337258984726,108.0,0.0,4.0,2.0,1
55.0,56.27695788670691,48.0,2.0,0.0,2.0,0
36.0,33.160528324409825,73.0,2.0,5.0,2.0,1
25.0,59.21193919175664,20.0,1.0,8.0,3.0,0
65.0,36.96209032172597,37.0,2.0,6.0,1.0,1
62.0,31.608941107755395,75.0,0.0,7.0,3.0,1
18.0,69.29723096966711,2.0,2.0,5.0,2.0,0
39.0,52.308952896485074,64.0,1.0,4.0,2.0,0
69.0,57.785541170744395,86.0,1.0,5.0,3.0,0
34.0,65.27314376829045,112.0,2.0,6.0,2.0,0
24.0,10.71051575748605,36.0,0.0,8.0,2.0,1
42.0,59.52173959955479,5.0,2.0,7.0,1.0,1
62.0,38.58462223258479,64.0,1.0,4.0,1.0,0
21.0,40.560908138391284,7.0,2.0,6.0,1.0,1
53.0,56.561616164983796,70.0,2.0,7.0,1.0,0
23.0,44.55438839885821,22.0,0.0,0.0,1.0,1
48.0,58.91781613184781,74.0,2.0,7.0,1.0,1
36.0,49.38735548725877,46.0,0.0,6.0,2.0,1
61.0,52.523135220260855,40.0,2.0,1.0,2.0,0
56.0,42.64667611977066,61.0,2.0,1.0,1.0,0
44.0,34.02600066262792,110.0,0.0,5.0,3.0,0
27.0,38.89523643878742,46.0,0.0,2.0,1.0,0
43.0,48.45763804280083,84.0,1.0,0.0,2.0,0
36.0,77.55857589161809,28.0,0.0,7.0,3.0,1
56.0,72.07859598670314,87.0,2.0,6.0,3.0,0
20.0,40.20056033210908,35.0,1.0,3.0,3.0,0
62.0,50.90386515998713,1.0,0.0,0.0,2.0,0
30.0,45.68415539080929,29.0,0.0,1.0,3.0,0
67.0,51.953999283035365,9.0,1.0,8.0,2.0,0
45.0,53.88369121314164,9.0,2.0,3.0,2.0,0
37.0,57.91272523633402,22.0,2.0,2.0,1.0,0
45.0,6.482918272738871,63.0,1.0,7.0,2.0,0
25.0,55.4974799883041,66.0,2.0,3.0,3.0,0
58.0,44.01618456175029,80.0,0.0,6.0,2.0,0
56.0,39.425931286525945,104.0,2.0,4.0,2.0,1
18.0,61.913850172431054,58.0,0.0,4.0,1.0,1
20.0,72.00236624607153,70.0,2.0,5.0,1.0,0
30.0,60.3350471606211,55.0,0.0,3.0,2.0,0
45.0,42.22172589183358,13.0,1.0,1.0,2.0,1
66.0,33.85991524791634,97.0,0.0,5.0,2.0,0
42.0,4.906333578354797,19.0,2.0,4.0,1.0,0
50.0,52.73773994872034,79.0,0.0,2.0,1.0,0
55.0,58.68524161691655,33.0,2.0,3.0,3.0,1
23.0,48.47204734852954,74.0,2.0,2.0,3.0,1
61.0,64.00619313256988,65.0,0.0,2.0,3.0,0
62.0,30.197146462512613,60.0,2.0,3.0,3.0,0
49.0,47.43141565317427,12.0,1.0,1.0,1.0,0
62.0,46.245485606181646,43.0,2.0,3.0,1.0,1
64.0,48.34836973615901,93.0,1.0,9.0,2.0,1
38.0,67.51897494430861,17.0,1.0,1.0,3.0,0
33.0,48.42736663851856,68.0,2.0,9.0,2.0,1
38.0,45.57811323841206,29.0,1.0,7.0,2.0,0
28.0,35.94959780284203,55.0,1.0,9.0,1.0,0
54.0,69.92869207132189,7.0,0.0,4.0,2.0,0
53.0,28.532056661320592,44.0,1.0,6.0,2.0,0
52.0,41.70500850728881,77.0,1.0,3.0,1.0,0
36.0,75.4090560064624,5.0,1.0,9.0,1.0,1
37.0,57.023649471073014,60.0,1.0,5.0,1.0,0
35.0,49.69735022448095,6.0,1.0,9.0,1.0,0
64.0,50.32538083289426,98.0,2.0,3.0,3.0,0
58.0,35.804330189632736,117.0,1.0,5.0,3.0,0
66.0,48.97209132713713,7.0,2.0,0.0,3.0,0
31.0,44.752012415063106,46.0,2.0,5.0,2.0,0
32.0,52.69442899182506,57.0,2.0,5.0,3.0,0
48.0,27.40637921560537,54.0,0.0,1.0,1.0,0
18.0,55.967780116539785,92.0,0.0,9.0,3.0,0
20.0,65.24944512329463,46.0,2.0,9.0,1.0,0
33.0,46.9426531231914,10.0,0.0,8.0,3.0,0
40.0,59.706475899587105,4.0,1.0,5.0,3.0,0
28.0,54.65519412266866,67.0,2.0,6.0,1.0,0
29.0,40.88389789750916,25.0,2.0,1.0,1.0,1
27.0,34.122114703143275,87.0,2.0,1.0,2.0,1
49.0,36.22417266919012,91.0,0.0,1.0,2.0,1
33.0,54.393388537320725,78.0,0.0,9.0,2.0,0
25.0,49.15782302022193,61.0,0.0,8.0,3.0,0
55.0,69.12639532822547,38.0,1.0,2.0,3.0,1
29.0,61.863051683058416,32.0,0.0,3.0,1.0,0
41.0,61.83177474690952,23.0,2.0,0.0,1.0,0
45.0,53.94621202568334,111.0,0.0,0.0,2.0,1
25.0,35.56701576017503,104.0,0.0,3.0,1.0,0
45.0,54.880089439624875,37.0,0.0,1.0,3.0,0
53.0,50.95779747542334,3.0,0.0,7.0,1.0,1
43.0,32.924279171663784,99.0,2.0,3.0,1.0,1
25.0,68.14923887838067,13.0,0.0,2.0,1.0,1
67.0,66.53434062393728,34.0,2.0,2.0,1.0,0
45.0,32.837762833744094,88.0,0.0,5.0,1.0,1
45.0,40.433076423252075,65.0,1.0,5.0,2.0,1
54.0,41.75074670839285,76.0,1.0,5.0,2.0,1
58.0,59.147773156994226,8.0,2.0,5.0,3.0,1
53.0,57.42087770680995,83.0,2.0,7.0,2.0,0
44.0,50.666108191795345,9.0,1.0,7.0,1.0,0
34.0,54.10785920598688,28.0,1.0,8.0,2.0,1
26.0,30.685517053316996,78.0,0.0,0.0,3.0,0
50.0,55.72041922037679,91.0,1.0,9.0,2.0,0
37.0,48.48671936680894,18.0,2.0,7.0,3.0,1
30.0,39.81435226162115,42.0,2.0,4.0,3.0,0
45.0,27.012405891045216,41.0,1.0,2.0,3.0,0
65.0,50.40441734279528,70.0,2.0,9.0,1.0,0
46.0,55.35439844326715,33.0,0.0,2.0,3.0,0
30.0,24.462772974401187,101.0,0.0,5.0,2.0,0
63.0,50.27729105984645,106.0,1.0,7.0,2.0,1
52.0,51.83359627772743,89.0,2.0,9.0,2.0,0
23.0,41.68655685278509,77.0,1.0,1.0,3.0,0
35.0,55.69757303592761,54.0,2.0,8.0,3.0,1
68.0,48.01006375584021,87.0,2.0,4.0,1.0,0
22.0,54.247565080045455,36.0,2.0,4.0,3.0,0
64.0,58.01370399312584,97.0,0.0,0.0,2.0,1
42.0,58.02210359225785,85.0,2.0,5.0,1.0,0
19.0,65.25230740169752,98.0,0.0,4.0,2.0,1
27.0,55.0748778317687,56.0,2.0,6.0,1.0,1
47.0,42.84438888834769,100.0,1.0,6.0,3.0,1
67.0,40.283149328702045,17.0,0.0,3.0,1.0,0
62.0,34.05036870697066,10.0,0.0,4.0,3.0,0
22.0,52.26769464669359,87.0,0.0,9.0,3.0,0
50.0,69.81967571978785,44.0,1.0,7.0,2.0,1
18.0,44.623210910192746,2.0,0.0,1.0,3.0,1
35.0,56.744123715649394,99.0,1.0,0.0,3.0,1
49.0,38.71579993227259,14.0,2.0,5.0,3.0,0
64.0,52.92207372740952,111.0,2.0,3.0,2.0,0
66.0,68.8902069211166,109.0,1.0,9.0,3.0,0
28.0,60.29371959997914,41.0,0.0,2.0,2.0,0
38.0,26.437819502912646,2.0,0.0,6.0,1.0,1
43.0,58.56042224053317,19.0,1.0,7.0,2.0,0
42.0,59.24338668190328,80.0,2.0,3.0,2.0,0
39.0,52.602304598406334,107.0,1.0,9.0,3.0,1
44.0,60.012831690535116,108.0,0.0,5.0,2.0,0
66.0,37.497469404236924,89.0,0.0,1.0,1.0,1
30.0,50.948947322061294,1.0,0.0,7.0,2.0,0
50.0,66.65260911407152,2.0,0.0,5.0,3.0,1
51.0,65.29924225199551,112.0,2.0,8.0,1.0,0
58.0,58.22067461008957,27.0,2.0,5.0,3.0,0
52.0,36.75507164748676,2.0,2.0,5.0,3.0,0
18.0,34.39304344071083,94.0,0.0,1.0,2.0,1
38.0,51.718155116650316,51.0,0.0,4.0,3.0,0
65.0,52.71161358088761,10.0,0.0,8.0,1.0,0
23.0,48.49442341584115,19.0,1.0,0.0,1.0,1
45.0,37.92822532705021,106.0,0.0,3.0,1.0,0
34.0,56.554416130855905,80.0,2.0,9.0,1.0,1
22.0,51.65248023041812,13.0,2.0,9.0,2.0,0
48.0,54.3473647482571,48.0,2.0,2.0,1.0,0
22.0,58.901506394361654,114.0,1.0,0.0,2.0,0
55.0,45.89525318482981,56.0,2.0,0.0,3.0,0
20.0,42.66862433930845,72.0,1.0,0.0,3.0,0
40.0,66.61347984962934,56.0,1.0,0.0,2.0,0
54.0,38.639622702047475,50.0,1.0,1.0,3.0,0
54.0,42.96238700806988,95.0,0.0,4.0,3.0,0
27.0,68.5137172314121,45.0,0.0,1.0,1.0,0
27.0,41.7946362348551,89.0,2.0,3.0,3.0,0
36.0,48.5207353453916,59.0,2.0,8.0,3.0,0
34.0,43.82045196330458,39.0,1.0,2.0,2.0,1
38.0,23.251677780743037,21.0,0.0,1.0,1.0,0
31.0,48.15038521992805,55.0,2.0,3.0,3.0,0
26.0,34.84067354632178,57.0,2.0,8.0,3.0,0
63.0,53.818706489653415,114.0,0.0,3.0,2.0,1
18.0,66.58457765061668,102.0,1.0,4.0,3.0,0
68.0,16.787394002395175,41.0,2.0,3.0,1.0,0
62.0,43.8962452399958,93.0,2.0,7.0,1.0,1
30.0,56.784848494474716,70.0,0.0,3.0,1.0,0
21.0,17.249766223553337,82.0,0.0,1.0,2.0,0
18.0,70.04398040633347,49.0,1.0,3.0,1.0,1
66.0,55.69838055205225,44.0,1.0,1.0,1.0,0
57.0,66.24819232897852,35.0,2.0,8.0,1.0,0
49.0,41.54078205332856,91.0,1.0,7.0,1.0,0
51.0,43.350188445857135,5.0,2.0,8.0,1.0,0
45.0,47.585954678013955,71.0,2.0,3.0,1.0,0
48.0,82.0731357132731,74.0,0.0,0.0,2.0,0
25.0,69.771580407456,74.0,2.0,2.0,1.0,0
56.0,51.985215492631205,51.0,0.0,6.0,3.0,0
43.0,53.81602657476176,57.0,2.0,0.0,2.0,1
51.0,59.523557173773995,58.0,2.0,7.0,3.0,1
20.0,85.87332231487188,92.0,2.0,8.0,3.0,0
67.0,55.74079689585576,36.0,1.0,7.0,1.0,0
29.0,50.68939094178155,10.0,1.0,4.0,3.0,0
18.0,44.92102405077518,50.0,0.0,8.0,3.0,0
61.0,53.523728712791616,99.0,2.0,3.0,3.0,1
22.0,41.19467272473186,117.0,0.0,8.0,1.0,1
47.0,57.44138507115309,99.0,0.0,0.0,1.0,0
47.0,28.511050553126882,37.0,2.0,2.0,1.0,0
34.0,46.09249115890501,112.0,1.0,3.0,2.0,1
65.0,61.019492820910045,20.0,1.0,9.0,1.0,1
64.0,55.53685481506031,13.0,0.0,0.0,1.0,0
40.0,43.06063069922523,75.0,1.0,5.0,3.0,0
32.0,46.51963234375042,109.0,2.0,3.0,1.0,0
54.0,65.53002030038317,19.0,2.0,3.0,3.0,1
38.0,31.843974559648682,92.0,1.0,0.0,1.0,0
31.0,31.931095281330048,102.0,1.0,4.0,1.0,1
19.0,36.05549071733754,56.0,0.0,8.0,1.0,0
28.0,49.839832036000345,45.0,1.0,5.0,1.0,1
68.0,29.648928991157117,60.0,0.0,7.0,1.0,0
56.0,64.29502389148972,68.0,2.0,3.0,1.0,0
55.0,36.135613117162016,57.0,2.0,8.0,1.0,0
51.0,53.36533336614694,54.0,2.0,6.0,3.0,0
55.0,41.31390348620896,37.0,1.0,6.0,2.0,0
67.0,49.01754378740411,83.0,1.0,7.0,2.0,0
51.0,25.949811355118847,37.0,1.0,1.0,1.0,0
35.0,65.01974367814934,117.0,0.0,5.0,2.0,0
47.0,35.57753002442899,14.0,0.0,6.0,3.0,0
32.0,34.00674918434446,95.0,0.0,2.0,3.0,0
44.0,85.68513520103139,92.0,2.0,7.0,3.0,0
68.0,58.31460966436412,100.0,0.0,0.0,2.0,0
51.0,64.43624612424613,44.0,1.0,0.0,2.0,0
69.0,56.88337094542848,102.0,1.0,9.0,2.0,0
55.0,43.21279160020397,83.0,2.0,2.0,1.0,0
50.0,30.397252138174842,42.0,1.0,5.0,3.0,0
41.0,45.51769418861512,1.0,1.0,6.0,3.0,0
32.0,35.327609832116565,23.0,1.0,1.0,1.0,0
47.0,36.228272413482216,119.0,0.0,5.0,2.0,0
59.0,26.25219006545455,64.0,0.0,4.0,3.0,0
68.0,51.71713939693244,28.0,1.0,5.0,2.0,1
34.0,73.6011822128877,112.0,1.0,0.0,1.0,0
22.0,58.372050845396735,4.0,1.0,9.0,2.0,0
46.0,48.413144182224315,41.0,1.0,6.0,1.0,0
21.0,49.39142190784772,60.0,0.0,7.0,2.0,1
27.0,4.283340314096051,18.0,2.0,6.0,1.0,0
34.0,43.642468671509356,63.0,1.0,8.0,3.0,1
27.0,28.599861571694912,61.0,0.0,0.0,1.0,1
34.0,52.01618791853414,49.0,1.0,9.0,2.0,1
37.0,46.10036016997648,47.0,2.0,8.0,3.0,1
41.0,36.9604318818869,115.0,0.0,2.0,2.0,0
22.0,51.67845056732899,39.0,0.0,1.0,2.0,0
51.0,51.54918729510415,89.0,2.0,5.0,1.0,1
23.0,72.77936059184641,82.0,2.0,4.0,1.0,1
19.0,60.29626250670094,6.0,0.0,3.0,2.0,0
30.0,53.25459185055309,83.0,2.0,3.0,1.0,0
60.0,35.78728289522911,53.0,1.0,7.0,2.0,1
60.0,33.89841321338767,76.0,2.0,9.0,1.0,0
65.0,58.98272011154911,25.0,2.0,2.0,1.0,0
28.0,46.99895941339355,99.0,0.0,0.0,2.0,0
68.0,53.74048386689911,65.0,2.0,4.0,3.0,0
64.0,64.6700078625734,5.0,0.0,7.0,1.0,0
40.0,27.302918372872853,65.0,1.0,2.0,2.0,1
33.0,70.95553077543491,8.0,2.0,1.0,3.0,0
48.0,64.54072680423494,39.0,2.0,0.0,1.0,1
28.0,19.183396670185328,111.0,0.0,3.0,1.0,1
33.0,85.29638673366466,43.0,0.0,1.0,2.0,1
25.0,54.82064478622185,82.0,2.0,7.0,1.0,1
21.0,42.82192549365569,110.0,0.0,9.0,2.0,0
57.0,57.78593335407388,73.0,2.0,8.0,2.0,0
